"""Checkers is always on some fuck shit when I really want some😭""","""Checkers is always on some fuck shit when I really want some""","{""😭"": 1}"
"""@ObeyMasterRhian You persistent get your rts and go🤧""","""@ObeyMasterRhian You persistent get your rts and go""","{""🤧"": 1}"
"""RT @VIXXCHATROOM: n: ok kids it's almost Halloween time to pull out the unicorn onesies for shangrila dance practice🦄""","""RT @VIXXCHATROOM: n: ok kids it's almost Halloween time to pull out the unicorn onesies for shangrila dance practice""","{""🦄"": 1}"
"""RT @gentle: 💛: when you feel like giving up, look back at how far you've come. be strong. stay on your path. never stop going.""","""RT @gentle: : when you feel like giving up, look back at how far you've come. be strong. stay on your path. never stop going.""","{""💛"": 1}"
"""Never do I put something on my feed with curse words. But this. This will be my pinned tweet for the next three years. Thank you Eminem❤️ https://t.co/XFLUkE1fu6""","""Never do I put something on my feed with curse words. But this. This will be my pinned tweet for the next three years. Thank you Eminem️ https://t.co/XFLUkE1fu6""","{""❤"": 1}"
"""RT @Ngc8: Halloween Party 🎃👻🍻 https://t.co/8wMt0J2Ivm""","""RT @Ngc8: Halloween Party  https://t.co/8wMt0J2Ivm""","{""🍻"": 1, ""🎃"": 1, ""👻"": 1}"
"""@SpencerFernando Nenshi is an arrogant W⚓️""","""@SpencerFernando Nenshi is an arrogant W️""","{""⚓"": 1}"
"""RT @Thotiannas: “A B honor roll all Fs you retarded” ☠️☠️☠️ https://t.co/BPTy0xaBWb""","""RT @Thotiannas: “A B honor roll all Fs you retarded” ️️️ https://t.co/BPTy0xaBWb""","{""☠"": 3}"
"""RT @bucketapple: Ariel and Prince Eric 😳 https://t.co/43fAbh5Z1a""","""RT @bucketapple: Ariel and Prince Eric  https://t.co/43fAbh5Z1a""","{""😳"": 1}"
"""Eminem must be getting old and senile. Never been so let down 😢""","""Eminem must be getting old and senile. Never been so let down ""","{""😢"": 1}"
"""RT @allnotesabout1d: 📣 Harry Styles - Live On Tour - 10 de Octubre de 2017:\n\n-Toyota Music Factory en Dallas, USA.\n\n#LiveOnTourDallas… ""","""RT @allnotesabout1d:  Harry Styles - Live On Tour - 10 de Octubre de 2017:\n\n-Toyota Music Factory en Dallas, USA.\n\n#LiveOnTourDallas… ""","{""📣"": 1}"
"""RT @PerfecttBabies: The way the baby looks at her 😩❤️ https://t.co/cpsYMd7gmK""","""RT @PerfecttBabies: The way the baby looks at her ️ https://t.co/cpsYMd7gmK""","{""❤"": 1, ""😩"": 1}"
"""RT @_aestheticsbts: BTS LOVE YOURSELF HER GIVEAWAY 🎉🎉🎉\n\n ~ READ THE RULES BELOW 👇🏻\n\n GOODLUCK AND GODBLESS EVERYONE ❤️💕\n\nyours truly… ""","""RT @_aestheticsbts: BTS LOVE YOURSELF HER GIVEAWAY \n\n ~ READ THE RULES BELOW \n\n GOODLUCK AND GODBLESS EVERYONE ️\n\nyours truly… ""","{""❤"": 1, ""🎉"": 3, ""💕"": 1, ""👇🏻"": 1}"
"""RT @ATLUTD: The boys are back to work 👊\n\n📸 GALLERY: https://t.co/Jk0fGeCkrQ https://t.co/9Tleh6wKcK""","""RT @ATLUTD: The boys are back to work \n\n GALLERY: https://t.co/Jk0fGeCkrQ https://t.co/9Tleh6wKcK""","{""👊"": 1, ""📸"": 1}"
"""#NBA 👉 RT nbagleague: OVER THE BACKBOARD floater from ACFresh21! #2WayPlayer https://t.co/geQDv8KXcR""","""#NBA  RT nbagleague: OVER THE BACKBOARD floater from ACFresh21! #2WayPlayer https://t.co/geQDv8KXcR""","{""👉"": 1}"
"""you know ur doing good when you tell Bailey something &amp; this is his response 😂😭😂😭 https://t.co/6C0Y9jVkEY""","""you know ur doing good when you tell Bailey something &amp; this is his response  https://t.co/6C0Y9jVkEY""","{""😂"": 2, ""😭"": 2}"
"""RT @iGhanshyamG: Happy Birthday Amitabh Bachchan, The Mahanayak Of Indian Cinema. Wish You Good Health.🙏\n#Happy75thBirthdayABSir… ""","""RT @iGhanshyamG: Happy Birthday Amitabh Bachchan, The Mahanayak Of Indian Cinema. Wish You Good Health.\n#Happy75thBirthdayABSir… ""","{""🙏"": 1}"
"""RT @yugbug: “We’re not disappointed. We just feel that we need to work harder.” - JB 😭 https://t.co/b1QwT5Pw12""","""RT @yugbug: “We’re not disappointed. We just feel that we need to work harder.” - JB  https://t.co/b1QwT5Pw12""","{""😭"": 1}"
"""Meditate tonight. Remind yourself how great you are. Smile. You're alive and well. Pray for others who are not. Be there for them. #MHAD ❤️""","""Meditate tonight. Remind yourself how great you are. Smile. You're alive and well. Pray for others who are not. Be there for them. #MHAD ️""","{""❤"": 1}"
"""Lmao I just got threatened 🤦🏾‍♀️""","""Lmao I just got threatened ""","{""🤦🏾‍♀️"": 1}"
"""Drank but kept it cool 😎""","""Drank but kept it cool ""","{""😎"": 1}"
"""An Usher song just came on while listening to my Pandora station and I was instantly disgusted. I'm sorry. It was a natural reaction💅🏾""","""An Usher song just came on while listening to my Pandora station and I was instantly disgusted. I'm sorry. It was a natural reaction""","{""💅🏾"": 1}"
"""RT @vvsrell: I never cared about double textin🤷🏽‍♂️ding ding it's me again bitch ❤️😂😂!""","""RT @vvsrell: I never cared about double textinding ding it's me again bitch ️!""","{""❤"": 1, ""😂"": 2, ""🤷🏽‍♂️"": 1}"
"""RT @_Kenanana: Lmaooo... this will never Not be funny 😂😂😂 https://t.co/MoHz1Yq0tl""","""RT @_Kenanana: Lmaooo... this will never Not be funny  https://t.co/MoHz1Yq0tl""","{""😂"": 3}"
"""RT @loitersquvdvids: when you finally catch the nigga thats been putting \""😍😘👅💦💞\"" under your girls pics https://t.co/ccd7Q50MUZ""","""RT @loitersquvdvids: when you finally catch the nigga thats been putting \""\"" under your girls pics https://t.co/ccd7Q50MUZ""","{""👅"": 1, ""💞"": 1, ""💦"": 1, ""😍"": 1, ""😘"": 1}"
"""@blacuesta How’s Friday? 🍿📽🍣🍦🍼""","""@blacuesta How’s Friday? ""","{""🍣"": 1, ""🍦"": 1, ""🍼"": 1, ""🍿"": 1, ""📽"": 1}"
"""@sophiasdomain @BET @Eminem The same kid rock who cut a American flag down the middle used it as a poucho🤔🤔""","""@sophiasdomain @BET @Eminem The same kid rock who cut a American flag down the middle used it as a poucho""","{""🤔"": 2}"
"""see u june 2018 ❣️❣️❣️ https://t.co/Wdqzs7qKTU""","""see u june 2018 ️️️ https://t.co/Wdqzs7qKTU""","{""❣"": 3}"
"""RT @FlTMOTlVATION: If my man got me this 😭😍❤️\n\n*Drops hint \nhttps://t.co/q7MKSPDYvE https://t.co/caBdiwutKP""","""RT @FlTMOTlVATION: If my man got me this ️\n\n*Drops hint \nhttps://t.co/q7MKSPDYvE https://t.co/caBdiwutKP""","{""❤"": 1, ""😍"": 1, ""😭"": 1}"
"""@TheHypokritiks Legionnaire's DISEASE. 😉""","""@TheHypokritiks Legionnaire's DISEASE. ""","{""😉"": 1}"
"""@mannyshow84 @CFL @SLemonator But you're playing with the best team on the game haha 😂""","""@mannyshow84 @CFL @SLemonator But you're playing with the best team on the game haha ""","{""😂"": 1}"
"""Once I get out this shower I’m going to bed 😩""","""Once I get out this shower I’m going to bed ""","{""😩"": 1}"
"""RT @TheReal_Flyboss: i can’t wait to see him &amp; kiss all over him ☺️😩😍🖤""","""RT @TheReal_Flyboss: i can’t wait to see him &amp; kiss all over him ️""","{""☺"": 1, ""🖤"": 1, ""😍"": 1, ""😩"": 1}"
"""RT @RatedxLive007: hell the fuck no🤦🏾‍♂️😂 https://t.co/4aPk48OTKE""","""RT @RatedxLive007: hell the fuck no https://t.co/4aPk48OTKE""","{""😂"": 1, ""🤦🏾‍♂️"": 1}"
"""Maybe it’s just me 😔""","""Maybe it’s just me ""","{""😔"": 1}"
"""RT @sssniperwolf: Are you today's date? Because you're 10/10 😏""","""RT @sssniperwolf: Are you today's date? Because you're 10/10 ""","{""😏"": 1}"
"""Baecation coming soon ♥️🙌🏾""","""Baecation coming soon ️""","{""♥"": 1, ""🙌🏾"": 1}"
"""@Florasanpress Sorry to disappoint you😅... its not me ..but i like her too""","""@Florasanpress Sorry to disappoint you... its not me ..but i like her too""","{""😅"": 1}"
"""\""Niggas be living 10 minutes away from you but still be cheating on you \"" - Words from Alexis 😂""","""\""Niggas be living 10 minutes away from you but still be cheating on you \"" - Words from Alexis ""","{""😂"": 1}"
"""RT @FootballFunnys: World Cup wouldn't have been the same without the best player in the world! \n\nAll smiles  ☺️  https://t.co/y1O7GIxCtE""","""RT @FootballFunnys: World Cup wouldn't have been the same without the best player in the world! \n\nAll smiles  ️  https://t.co/y1O7GIxCtE""","{""☺"": 1}"
"""I love her 😂omg https://t.co/N6GKBXEHgd""","""I love her omg https://t.co/N6GKBXEHgd""","{""😂"": 1}"
"""@SrBachchan Happy Birthday 🎂🎂🎂🎂😊""","""@SrBachchan Happy Birthday ""","{""🎂"": 4, ""😊"": 1}"
"""RT @TheFunnyTeens: I'M DEAD 😂😭 https://t.co/9f4rkg3uHp""","""RT @TheFunnyTeens: I'M DEAD  https://t.co/9f4rkg3uHp""","{""😂"": 1, ""😭"": 1}"
"""RT @BaddiessNation: She's cute😋😍 @StarBarkan https://t.co/WTg5QYPLwa""","""RT @BaddiessNation: She's cute @StarBarkan https://t.co/WTg5QYPLwa""","{""😋"": 1, ""😍"": 1}"
"""Ready to get off ! 😩""","""Ready to get off ! ""","{""😩"": 1}"
"""I wonder what this movie is about 🤔😂🤣😅 #PussyKills https://t.co/Zfn76Evbyp""","""I wonder what this movie is about  #PussyKills https://t.co/Zfn76Evbyp""","{""😂"": 1, ""😅"": 1, ""🤔"": 1, ""🤣"": 1}"
"""I don’t have friends🙃""","""I don’t have friends""","{""🙃"": 1}"
"""RT @theliljuju: Food gets me so fucking excited. The best parts of my day usually revolve around food 🤦🏻‍♀️""","""RT @theliljuju: Food gets me so fucking excited. The best parts of my day usually revolve around food ""","{""🤦🏻‍♀️"": 1}"
"""RT @WhoIsFlea: Cardi B is what Joseline Always wanted to be 😂""","""RT @WhoIsFlea: Cardi B is what Joseline Always wanted to be ""","{""😂"": 1}"
"""RT @mercedesmason: Thank you to everyone who has supported me and appreciated Ofelia Salazar. You guys mean the world to me!\n#RIPOfelia 💔💔💔…""","""RT @mercedesmason: Thank you to everyone who has supported me and appreciated Ofelia Salazar. You guys mean the world to me!\n#RIPOfelia …""","{""💔"": 3}"
"""RT @ThePowerfulPics: Rt if you would wear this👔 https://t.co/zBJfG8TraX""","""RT @ThePowerfulPics: Rt if you would wear this https://t.co/zBJfG8TraX""","{""👔"": 1}"
"""can't wait to see brandon @Brandonaaronnn 💗💗💗""","""can't wait to see brandon @Brandonaaronnn ""","{""💗"": 3}"
"""RT @NBAHiLite: NO WAY😂 https://t.co/IhB8qBiDTn""","""RT @NBAHiLite: NO WAY https://t.co/IhB8qBiDTn""","{""😂"": 1}"
"""RT @FashnEssentials: Flower Boy🌻 https://t.co/Tryutwoskf""","""RT @FashnEssentials: Flower Boy https://t.co/Tryutwoskf""","{""🌻"": 1}"
"""When will your man ever have so much respect for women 😭💕 https://t.co/8JBvGo9jUb""","""When will your man ever have so much respect for women  https://t.co/8JBvGo9jUb""","{""💕"": 1, ""😭"": 1}"
"""@NBCNews @JoshMankiewicz Are you fucking kidding me with this? 😡""","""@NBCNews @JoshMankiewicz Are you fucking kidding me with this? ""","{""😡"": 1}"
"""@YourboyQ254 @RaidersReporter 🚨Bold Prediction Alert 🚨 \n@steelers beat the @Chiefs this week.""","""@YourboyQ254 @RaidersReporter Bold Prediction Alert  \n@steelers beat the @Chiefs this week.""","{""🚨"": 2}"
"""Really thinking about going to buy this boy a charger 🙄""","""Really thinking about going to buy this boy a charger ""","{""🙄"": 1}"
"""RT @ThePowerfulPics: Rt if you would wear this👔 https://t.co/F8p4KnEUYn""","""RT @ThePowerfulPics: Rt if you would wear this https://t.co/F8p4KnEUYn""","{""👔"": 1}"
"""I want something just like that..\nlike these three former boyfriends of mine❤️❤️❤️""","""I want something just like that..\nlike these three former boyfriends of mine️️️""","{""❤"": 3}"
"""RT @MattrKing: we lost our sweet bby girl last night\n\ngonna miss ur snuggles harlow 😥💕 https://t.co/LyamNReKfq""","""RT @MattrKing: we lost our sweet bby girl last night\n\ngonna miss ur snuggles harlow  https://t.co/LyamNReKfq""","{""💕"": 1, ""😥"": 1}"
"""RT @PaulaSKirby: ICYMI Life in #DDR: #Rostock  \""Fashionable quality textiles for you.From the People's Own cotton industry\"" ©G. Röme… ""","""RT @PaulaSKirby: ICYMI Life in #DDR: #Rostock  \""Fashionable quality textiles for you.From the People's Own cotton industry\"" G. Röme… ""","{""©"": 1}"
"""paragraph needed 💔""","""paragraph needed ""","{""💔"": 1}"
"""RT @GuyCodes: This kid was overqualified for this kiddie dance competition, clearly. 😂 https://t.co/jE0LVqFGUJ""","""RT @GuyCodes: This kid was overqualified for this kiddie dance competition, clearly.  https://t.co/jE0LVqFGUJ""","{""😂"": 1}"
"""RT @1995scoups: 171006 #세븐틴 #에스쿱스 @pledis_17 \nYou light up my life.✨✨✨ https://t.co/YX5aC0YmWV""","""RT @1995scoups: 171006 #세븐틴 #에스쿱스 @pledis_17 \nYou light up my life. https://t.co/YX5aC0YmWV""","{""✨"": 3}"
"""RT @Unni_Jo: The lovebirds have concrete plans of their future at 25&amp;22. Amazing 🙌❤\n\n#ALDUBLangAyosNa""","""RT @Unni_Jo: The lovebirds have concrete plans of their future at 25&amp;22. Amazing \n\n#ALDUBLangAyosNa""","{""❤"": 1, ""🙌"": 1}"
"""⚡️ “Eminem's cypher rips into Trump at the BET Hip-Hop Awards”\n\nhttps://t.co/JFMbDCnkEI""","""️ “Eminem's cypher rips into Trump at the BET Hip-Hop Awards”\n\nhttps://t.co/JFMbDCnkEI""","{""⚡"": 1}"
"""RT @cinemapayyan: This magician is going to bring in a lot of ploys I believe 🤘🏻\n\nMersalaana magician 😎\n\n@ThenandalFilms https://t.co/oQgMp…""","""RT @cinemapayyan: This magician is going to bring in a lot of ploys I believe \n\nMersalaana magician \n\n@ThenandalFilms https://t.co/oQgMp…""","{""😎"": 1, ""🤘🏻"": 1}"
"""A sky full of Stars ☄""","""A sky full of Stars ""","{""☄"": 1}"
"""@thotchner_ Australian Tan 😇""","""@thotchner_ Australian Tan ""","{""😇"": 1}"
"""I can’t find my other shoe.. I just had it 🗿😭""","""I can’t find my other shoe.. I just had it ""","{""🗿"": 1, ""😭"": 1}"
"""RT @afiqaah: All 6 did a great job on getting here let’s continue to walk on rainbow path🌈❤️ @GFRDofficial \n#여자친구_찬란하게빛난_1000… ""","""RT @afiqaah: All 6 did a great job on getting here let’s continue to walk on rainbow path️ @GFRDofficial \n#여자친구_찬란하게빛난_1000… ""","{""❤"": 1, ""🌈"": 1}"
"""RT @alisshersss: #7 on the court but tryna be someone’s #1 in their heart😞""","""RT @alisshersss: #7 on the court but tryna be someone’s #1 in their heart""","{""😞"": 1}"
"""@TruthHurtsWorld\nSinger/Songwriter/Actress/Sheuro... Check me out in the brand new film \""Security\"" 2017 starring Antonio Banderas 🙂""","""@TruthHurtsWorld\nSinger/Songwriter/Actress/Sheuro... Check me out in the brand new film \""Security\"" 2017 starring Antonio Banderas ""","{""🙂"": 1}"
"""RT @PrincessTeionna: When Gucci told Keisha “ it anit no budget ,don’t never say the word budget nomore”😩😭😍💍""","""RT @PrincessTeionna: When Gucci told Keisha “ it anit no budget ,don’t never say the word budget nomore”""","{""💍"": 1, ""😍"": 1, ""😩"": 1, ""😭"": 1}"
"""I Love Bein Passed On. Just Something I'm Getting Used Too 🤷🏾‍♂️""","""I Love Bein Passed On. Just Something I'm Getting Used Too ""","{""🤷🏾‍♂️"": 1}"
"""RT @ashley_louise13: And then prayed for me to finally let some new dick in💀😂 https://t.co/yIcIczvC7I""","""RT @ashley_louise13: And then prayed for me to finally let some new dick in https://t.co/yIcIczvC7I""","{""💀"": 1, ""😂"": 1}"
"""crazy part is i don’t even know whyy🤦🏽‍♀️ https://t.co/gnlcR86tca""","""crazy part is i don’t even know whyy https://t.co/gnlcR86tca""","{""🤦🏽‍♀️"": 1}"
"""RT @GirlJournaI: Tattoos with a meaning 😍 https://t.co/3j342TY8qk""","""RT @GirlJournaI: Tattoos with a meaning  https://t.co/3j342TY8qk""","{""😍"": 1}"
"""RT @IDK: IDK - PIZZA SHOP FT. YUNG GLEESH, DOOM &amp; DEL THE FUNKY HOMOSAPHIEN 🔥🔥🕊🕊 https://t.co/PUi6djcpqU""","""RT @IDK: IDK - PIZZA SHOP FT. YUNG GLEESH, DOOM &amp; DEL THE FUNKY HOMOSAPHIEN  https://t.co/PUi6djcpqU""","{""🔥"": 2, ""🕊"": 2}"
"""@Cmilez_ Man i dont know I thought when George was telling me about blade runner I thought it was the new maze runner 😭😭 I was just like yeah k cool""","""@Cmilez_ Man i dont know I thought when George was telling me about blade runner I thought it was the new maze runner  I was just like yeah k cool""","{""😭"": 2}"
"""Why You Should Use the TapRooT® Process for Smaller Investigations: https://t.co/6XV3W0hCdf""","""Why You Should Use the TapRooT Process for Smaller Investigations: https://t.co/6XV3W0hCdf""","{""®"": 1}"
"""RT @1AMPLEE: Yeah Sabe⚓️👇🏽💯 https://t.co/VdzrQDzZA0""","""RT @1AMPLEE: Yeah Sabe️ https://t.co/VdzrQDzZA0""","{""⚓"": 1, ""💯"": 1, ""👇🏽"": 1}"
"""RT @fylertorrest: It was time to update the #Avi📸 https://t.co/GyfVep27pA""","""RT @fylertorrest: It was time to update the #Avi https://t.co/GyfVep27pA""","{""📸"": 1}"
"""RT @AppleMusic: Epic! 🙌 \n@NiallOfficial goes on the record with an exclusive short film: #Flicker.\nWatch 10/20, only on Apple Music… ""","""RT @AppleMusic: Epic!  \n@NiallOfficial goes on the record with an exclusive short film: #Flicker.\nWatch 10/20, only on Apple Music… ""","{""🙌"": 1}"
"""RT @Bitiiez: BTS × Dispatch 📷\n\n#JIMIN &amp; #JUNGKOOK https://t.co/uvDZoLoPMe""","""RT @Bitiiez: BTS × Dispatch \n\n#JIMIN &amp; #JUNGKOOK https://t.co/uvDZoLoPMe""","{""📷"": 1}"
"""Wow #Junkenstein Endless is rough... only can make it to #Wave11 😓 https://t.co/Em6NUOPctR""","""Wow #Junkenstein Endless is rough... only can make it to #Wave11  https://t.co/Em6NUOPctR""","{""😓"": 1}"
"""RT @gaawjoussslee: what u not gone do is text me when u want to . 👎🏽""","""RT @gaawjoussslee: what u not gone do is text me when u want to . ""","{""👎🏽"": 1}"
"""RT @shaymitch: NY based youtubers/makeup artists ... who wants to paint my face for a Halloween collab video?! 🎃👻""","""RT @shaymitch: NY based youtubers/makeup artists ... who wants to paint my face for a Halloween collab video?! ""","{""🎃"": 1, ""👻"": 1}"
